Comment,Sentiment
"Gotta say this is one of the best episodes of the series in a while! I actually think every single one of these things would be something I'd go out to buy, especially the LED sign. I finally am picking back up my plan to build my own PC and the flexibility of the sign adds a lot of, well, flexibility on how I want my endgame to turn out.",2
Gpp lah sudah waktunya naik juga. Kalau nunggu malah ketinggalan kereta,1
"Great advice, all of it! I'm one of those you mentioned near then end, with a medical condition. Sleep isn't rejuvenating for some, no matter how much we get. Working towards good sleep habits is still helpful, as it regulates our lives and helps us pace what minimal energy we have, so if you're reading this comment, no matter if you're chronically ill like I am, or just a tired person without a debilitating illness, practice good sleep habits. Be patient - it'll help.",2
Great daily blog!!!  You all do a great job picking the most relevant daily headline to cover.  Such a high level discussion in such a short clip.  I watch or listen every day!!,2
Great job guys! Love watching you guys with my 5 year old son.  Wish I had seen this video a couple days ago before we spent so much time confused by all the Dragon Ball Z stuff too 😂,2
Great job keep the content up kcity fam🙂,2
"Great job to everyone that was aware and made a call to action. You helped save lives. Unfortunately this is becoming the normal but if we are alert and step in, we can avoid a tragedy.",2
Great sound and vibe. Reminds me of mid-80s college radio.,2
"Great to see you including a wider variety of stuff in these videos beyond just electronic devices, especially the pharmaceutical industry. If you're going to include banned medications then the top of the list in your next video should be Thalidomide. What it did was absolutely tragic, it was banned decades ago yet people are still suffering and living with severe disabilities to this day. Thousands of families destroyed and lives lost too.",0
"Great vid, points are spot on, only 4 or 5 years ago, feels like I bought every major release at midnight, and after Cyberpunk, Fallout, No Mans Sky, I’m never buying a day one game again.  My gaming and spending habits have completely changed.  The gaming biz can’t devolve and expect players to keep up the old pace.",1
"Great video as always.  Loved the TV nestled within the gallery wall. Good idea. Also, I love every opportunity to look at your living room.  You did a fabulous job on that room. One of my favorites .",2
Great video guys. This channel definitely deserves more subs than a lot of other car review channels. Its the GT4RS for me here with the 296 a close second.,2
Great video honestly. He never disappoints. Keep it up agn!,2
"great video, great voice. Stay safe man, keep it up!",2
Great video! I think I'll still be leaning toward the C2 though as the £400 price difference at the moment is too appealing.,2
Great video. I wrote many down and will use them. Thanks very much.,2
Great video... Splendid tips and tricks in cleaning... Great job... Keep it up....,2
"Greatest come back ever 😂👏🏻👌🏻👌🏻
Although Cory deserved to win 💪🏻😁👍",2
Grover also lets you buy products if you keep renting every month until it reaches retail price. Realy like that laptop keep renting until it you've paid the equivalent of retail and its yours. Easy payment plan type vibes.,1
"GT4RS with the McLaren a very close second for me.I simply believe the Porshe is way more versatile and at the same time affordable too ,whilst putting the same smile on my face.",2
Guy has an existential crisis whilst speedrunning a popular game altered for educational purposes.,0
"Guys, a quick note that you do NOT need all the high-end tech in order to do well at college. If you can (and you should), save as much money as you can while at college, pay your tuition in full and student loans as soon as possible instead of spending on liabilities like gadgets. Get the bare minimum you need and only spend money on products you know you are going to be using for 4-6 years (such as laptop). Don't overspend on phone, headphones, lamps, tablets, etc.",1
"Haaland should’ve gotten the ball a couple times. However, he opened up so much space just by being on the pitch. He is a threat and the teams know it",1
Had the pleasure of working at the same practice as Dr Iroku during his time in NC. He truly is just as nice in person as he appears in this video. So nice to see a familiar face!,2
Halo mister coba besok mister main stumble guys lagi dong mister☺️☺️☺️,2
"Hanging onto my 8T for now. Curious to see what OnePlus does after the 10 overall coz the 9 & 10 didn't move me. They keep constantly moving from what made them great with each variant 😩, the OnePlus 6 being their last great phone",2
"happy first day of school, stay safe everyone, God bless to all 🙂",2
"Happy Independence Day to Ukraine and glory! 
🇮🇸❤️🇺🇦
The reason why I support Ukraine, because I’m human and I support human rights and if Ukraine surrenders, there will be no more Ukraine and it won’t save lives. It will only end up in a brutal occupation like Bucha, irpin and Mariupol massacre. The main goal of Russia is that they want to destroy Ukraine as a nation, just like Rome destroyed Carthage. Russians don’t treat Ukrainians as people.",0
"Happy Independence Day to Ukraine and glory! 
🇮🇸❤️🇺🇦
The reason why I support Ukraine, because I’m human and I support human rights and if Ukraine surrenders, there will be no more Ukraine and it won’t save lives. It will only end up in a brutal occupation like Bucha, irpin and Mariupol massacre. The main goal of Russia is that they want to destroy Ukraine as a nation, just like Rome destroyed Carthage. Russians don’t treat Ukrainians as people.",0
Happy independence day Ukrainian people..,2
Happy Independence Day Ukrainians!!!,2
HAPPY SUNDAY EVERYONE! After finishing my living room makeover to wanted to go over some common living room design mistakes I see and how to fix them!! I hope this gives you some tips and ideas you can apply in your living room!!💗,2
Hate these stupid zoom conferences,0
Have a damn good day.,2
"Have you considered why somehow the war should not be taken onto Russian territory or Russians should be in any way immune from the horrors of the war of conquest that Russians have started, the trillions in damage the Russians have done to Ukraine in terms of infrastructure and lost economic output, the 10s of thousands of people they've killed, the millions of people they've displaced?",0
"Having shot Canon for 20 years I switched the Nikon in 2016. Love both brands, but prefered the Nikon ergonomics with the dual command dials rather than the Canon methodology of the 4 buttons on the top plate. R5 really improved that but I love the ISOless nature of the Nikon sensors. Canon is getting better in that regard but still behind Nikon and Sony.",2
He always wants somebody to go with him wicked old man,0
He better get more than a slap on the wrist.,1
"He had his own exercise routine and tool for achieving pitching success.  If I were the coach, I would not obstruct that...as long as no one was hurt in the process.  Those that were angry at him because he didn't the line...their line...then it's an issue of CONTROL over him.  So he's eccentric...let him be eccentric...as long as no one gets hurt including himself.  Just let him lose and let the team win.",1
"He has lost what is most precious to himself , his no claims bonus .",0
"He is so knowledgeable, makes it look easy. We need more videos from him!",2
"He literally said I’m going to cheat too if nobody wants to stop everyone else. He was the one who made it so public, and now we have umpires checking all the time.",0
"He needs to find a way to get schools to lower their tuition rates and quit trying to game a broken student loan system. This will just keep happening and its not going to stop idealistic young people from taking out massive debt on a useless degree. The schools need to be REGULATED. If they take govt funds, then they should be subject to immediate regulation.",0
"He seems like such a fun person omg 
“Keep calm and smoke a joint”
“Let me teach you English”
“Tracy that’s a stupid question”
“Idk what school you’re going to but maybe you should change schools”
IM DEAD",1
"He seems like the younger, nerdier, slightly crazy brother of Alan Rickman 😂",1
"He thought it would take him 3 days to take over all of Ukraine. It's been 6 months, and he barely took a small part of the East and South - and even there, Ukraine from time to time take some sections back. Ukraine deserves most of the credit - they have proven themselves not just brave and tenacious, but also skilled, capable. The West deserves the rest of the credit. Putin actually managed to unite us...",1
He’ll probably blame everyone else but himself after immersing himself in hatred.  He will probably be genuinely perplexed as to why anybody might want to kill them,0
"he's a nice fun guy, he told my dad  ( at an event my dad was cooking at ) that "" he had never seen so many steaks cooked so perfectly so quickly""  and it's one of his favorite memories. we have a signed picture with him and my parents in it   : D",2
He’s definitely someone who can make you admit everything just by his personality,2
He's more detached from the people he represents then any Representative in U'S' history.,0
He’s playing in goal for my team any day. However many legs he’s got. I don’t care. I love this man,2
"He's right. I've always loved studying the gestures and language of appealing characters and I come across as confident most of the times, to the point where people are surprised when I tell them I have anxieties and various inner struggles like we all do. It's not about feeling perfect, it's about knowing you deserve to be where you're at and accepting that you might feel uncomfortable at times.",2
"Hearing this guy stay professional while reading the Username ""Godstiddies"" was the highlight of my day.",2
"Heart attack beautifully explained and to the point 👍🏻It’s after all your life which matters, and someone’s behaviour should not make you suffer",1
"Hello Asmr Gaming News, love ur videos♥keep it up",2
"Hello, friends.",1
Here in NZ 50% of retailers don’t even have contactless credit card machines like pay-wave which support Apple Pay. They don’t like the high fees that come with these.,0
"Here we are in the 20th Century, in the USA, and education is a luxury. Something is very wrong with this picture. Thank you, Bernie, for your deft combination of common sense and wisdom!",0
"Here’s one for ya… if they were so important, and they did know about this since he left office… why wait 1 1/2 years to get the warrant? Especially in an election year?

::mind blown::

Stop being sheep",0
Hes really respectful of people enjoying sushi differently.  Class act.,2
Hey can you make how to survive the darkness aka the glitch invasion,1
"Hey CTO, great video! Did you send emails out that theres a waitlist for the course now and its unavailable to get? If not then the scammers are getting feisty.",1
"Hey everyone. Good take on the video and love the recommendations. If you plan on making another video such as this, maybe you can also include some more budget options and best value options. 

What I can tell from my years of studying in college and university is that your tech and needs will be based on what courses/programme you took for your education.
Engineering students require computer specs that can run BIM software. I'm not sure about the other programmes but from what I can see that most students at my place has 8GB of RAM for their laptops.

Also, here is my setup during my university years. Hope it can help anyone who are looking to buy something for their college/university years. All the best.

Laptop - ASUS X455L (Upgraded to SSD with additional RAM)
Phone - Vivo Y69/Redmi 10/Samsung A22 4G
Mouse - Logitech G102
Keyboard - Tecware TKL ver",2
"Hey hey, just a heads up, I DID turn the LED Hoodie on, it's just not very bright hen you're looking face-on at it! (you can still sort of see it on around the hood area though)! 🙌
If you had fun on this video, here's my collection of ""Extreme Unboxing"" videos: https://www.youtube.com/watch?v=nmY2kgWYwyQ&list=PLflqtq8EOGAL_OmnMixISKvdDwvWvoQGs&index=2",2
Hey I have being a fan since you guys started I followed you guys since I was young.keep up the great work 😊,2
Hey Jatz… do you have a video on Amazon fba fees after a sale and monthly subscriptions for selling on Amazon?,1
"Hey Linus, a good trick for streaming lights: bounce them off the wall.  Much easier on the eyes, and a nice softer look.
Also, for indoors, I'd recommend a hyper-cardioid mic (looks like a short shotgun) like the Audio-Technica AT4053B.",2
"Hey Linus, a good trick for streaming lights: bounce them off the wall.  Much easier on the eyes, and a nice softer look.
Also, for indoors, I'd recommend a hyper-cardioid mic (looks like a short shotgun) like the Audio-Technica AT4053B.",2
"Hey Marques! I know these sound insignificant, but since you rarely update your little dongles/accessories that you carry around and your apps on your home screens, I think it would be interesting to get a little maybe quarterly series where you talk about any changes and what you'd like to see changed/simplified with those work flows. Just an idea!",2
"Hey, some time ago I got my new ASUS laptop with AMD Radeon. But today I spilled water on it! So I searched up How to fix a water damaged laptop and your video had 50M views, so I clicked on it. And it worked perfectly! I fixed my laptop in 5 minutes without any problems! After doing every steps, I pressed on the power button and it started up without any problems. Thank you master for saving my life, without you I would be dead. Oh and my dad finally came back with the milk!",2
"Hey, something that might interest you. A couple of days ago my Amazon account was closed with no warning for after hours of wasted time they're telling me it's for excessive returns which I think is an error but that's beside the point. When they closed my Amazon account all my Amazon devices that I own for years primarily all my Echo devices stopped working. I lost access to the Amazon Photos and Prime Video which I pay for. So apparently the devices you already own are subject to be disabled by Amazon on your perceived shopping habits! I assume the same applies to all other Amazon devices and services like fire OS tablets, Ring cameras, and probably AWS as well. Just wanted to make other people aware of this because they definitely don't tell you this when you buy your hardware and services.",0
Hey! By popular demand I made a list of all Cool Tech Under $50 products from the last 3 years archived so you can see it all on 1 page! https://lustre.ai/creator/randomfrankp,2
Hi !!! Could you try to make a video in French (it's my language). Thanks in advance and keep up the good work. PS: YOUR VIDEOS ARE VERY RELAXING 🤪😁😴,2
"Hi @SpawnPoiint, I'm looking forward to the complete review, you're the most thorough and thoughtful reviewer I've seen.

One thing I'd like to see in the review is a comparison with a matte screen, ideally a side-by-side in different conditions to illustrate the pros and cons and help us decide what coating we prefer.
Don't know if that's feasible for you. In any case thanks for the work and enjoy :)",2
"hi anh , lâu lắm r mới thấy a quay lại shindo . Mong anh tiếp tục ra nhiều video về shindo nx 🥰🥰",1
"Hi jatz I am having a problem with the competition, can u help how to avoid automatic price drop to buy box",0
"Hi just want to say that many times ruminating is emotionally driven… there can be an uncomfortable feeling and our mind jumps in to try to either make us feel better or dwell on that feeling and feed more into it.  So shifting from our mind and into our body sensations can actually be really helpful and grounding and even illuminating.  When we ignore our feelings our body often starts shouting at us to get our attention, so just listening to what our body is saying, acknowledging the feelings and fears, can be very clarifying and soothing.",1
Hi Kristen. In your videos you've talked about grounding your furniture by using a large rug which looks great. What if I have carpet? Is there anything I would need to incorporate to make the furniture appear grounded in this situation? 😊,2
"Hi, Kristen, I love your design tips. My husband is insisting on getting a recliner sofa. Can I mix them with fabric accent chairs ? And do the furniture in the living room have to be of same height ?",2
"Hi! If you liked this video of WOW SPORT, don't forget to follow / click the like button / leave a comment and enable the notification “Bell”!

Also, let me know what was your favorite part of the video. Thanks!",2
"Hi! Which one would you recommend me?
- Lenovo Ideapad Gaming 3i 7th Gen (2022 model) with Intel i5 12500H + RTX 3050 + 512 GB SSD M.2 2242 PCIe 4thGen (the case of this one is like the Legion)
- Lenovo Ideapad Gaming 3 6th Gen (2021 model) with Ryzen 5 5600H + RTX 3050 ti + 512 GB SSD M.2 2242 PCIe 3thGen
Both with 8Gb RAM",1
"Him: we’re gonna spend 10K on giant tech products in the next 4 mins.
Also him: *buys a 4.5kg chocolate bar*",1
His face when describing hops killed me. “Some of them smell pretty… *Dank* “😂😂😂😂😂😂😂,0
His teammate's voice is like rocky's voice 😂😂😂😂,1
Holy crap. I was looking at Chroma systems back when I was designing power supplies. Looks like you guys went all out! Re the multimeter: Most oscilloscopes are terrible for making accurate voltage measurements (8-10 bit ADCs). They are just for looking at the waveforms.,0
Honestly can’t wait for the camera testing you do on the pros. As a iPhone 8 user anything will be an improvement though lol.,2
"Honestly I feel like confidence comes naturally when you care about something so much that you are no longer sensitive to how people see you and how you appear in front of others. Like Jane Goodall or Colin Powell - I'm a person that has a mission that's important to me, plus huge experience and knowledge that built me, and I'm proud, and what the world thinks is not my concern.",2
"Honestly maybe it would have made more sense to commission more games based on their original IPs. Yeah it takes longer to come out, but you’ll get better quality and hopefully better return on investment",2
Honestly you can’t even be surprised that Bauer acts the way he does. He grew up bullied by kids and adults who always told him he was nothing and worthless. That shit stays with you.,0
"Honestly, my main take away is that I've been saying ""tinnitus"" wrong my whole life.",0
hóng ra tập tiếp theo quá 😁,1
Hope  the person missing in Zion National Park is found safe.Hopefully they were able to get to higher ground.,2
Hopefully after this...our judiciary system will always be free from corrupt politicians,1
Hopefully we stop hearing about how much trouble Leeds are in without Raphinha/Phillips/Bamford I love all 3 but we have replaced them well,2
Hopefully you were able to interview some of the riders who train on bicycles.,1
Hoping 10 m in one month so we can see your vlog with your lovely face ❤️❤️❤️❤️❤️,2
"Housekeeper here! I really thought these were going to be ridiculous, but a lot of them are actually pretty good tips. Some of them are a little extra, like don’t go to the trouble of blending up dried grapefruit peel and mixing it with baking soda, just make a paste with baking soda, lemon juice, and white vinegar. Also I don’t think flying round while mopping the floors is a hack. Maybe just take off your shoes.",2
How can reporting on this be so bad? The president has the authority to declassified documents not a single one of those documents is classified…. do better,0
"How dare they defend themselves after being invaded , what's the world coming too 🙄",0
How do you get your product (from shop or website or wherever) to Amazon?,1
"How does every person WIRED brings on this show act like they've been in front of cameras 5,000 times?",0
"How fast can the judge say ""motion denied"".",1
"How gorgeous is the MC20 in comparison to the 296? I love the rear 3/4 of the 296 but it's just ugly from the front. The MC20 with a MC12 livery would be my choice I think, would need the OPF's removed though to get some better sound out of it... or the Lotus and pay off my house :P :P",2
"How has this not become a series yet?! Great job, dudes!",2
"How long will we allow this clown to continue thses charade. It's embarrassing to the nation and democracy,  no one else would even come close to being tolerated",0
"How to raise a successful kid without over parenting? Make sure they understand that life isn't about high grades and a big bank account. Make sure they understand to grow up kind and compassionate, happy and making others happy.",2
"Hui... das noch um 1:30Uhr rauszuhauen, ist ne feine Sache 😃👍

Danke. Hab ich was für den Rest der Nachtschicht 🥳",2
I absolutely love this series!  All of the items were neat but the only one I would actually benefit from would be the chair wheels.  I have a regular office chair that has to roll on carpet and it is kind of a pain.,2
"I absolutely love your wife’s expressions when she’s interacting with you. Another Gundam, play games with you giggle… Cracks me up!",2
"I absolutely LOVED baseball in Wii so I hope it comes as a DLC. Since Golf is coming, I really hope they continue adding sports.",2
"I absolutely loved the Hoto laser measuring tool. As an engineering student, I am constantly measuring objects and like using various rulers. I would love to own one of these Hoto laser measuring tools for sure! Also, this months list particularly caught my eye, as everything listed seems like something I would want to purchase in the near future.",2
I absolutely played with Utah in video games! What was LeBron talking about the 97-98 Jazz were unstoppable in video games,2
"i actually have a mousemat that came with my desk thats larger than the one you have, its specifically designed to cover the entire surface of the 55 inch desk since its a desk built for gaming",2
I actually home every game system dating back to my Atari 2600. I never ever thought games would look this good. I can't imagine how they will look 20 years from now with how fast technology keeps moving forward.,2
"I adopted a mindset of delaying my gaming brain by a year. If a game comes out in 2022, I wait until 2023. I get it at its cheapest and usually complete. I have been doing this with every game I buy for the last 5 years and I have saved so much money while enjoying the games much more.",2
I adore the working relationship Linus has with his team. 99% of employees walk on eggshells around their boss and I wish it could be more like this.,2
"I always adored FFVIII. My older brother gifted me with the strategy guide when I first bought it, so that may have something to do with it lol. That said, if you're trying to 100% FFVIII on the og north american release, good luck. A strategy guide will not help you get the ribbon",2
I always listen to orange and I do all the stuff he dose.,1
I always love franks energy i also look forward to the end of every month thinking about this series i love the tiltednation sound-bar and i need that for my set up😀😀.,2
"I always love seeing the coaches' reaction. Just celebrating someone else's success together feels good, even to watch.",2
"I always tell my wife, It's not about how you feel, it's about how the other person understands what you gonna say. And for God sake, keep it short but clear.",1
"I am 50 years old working in the high tech industry, mentally tired and sick of the weekly 8 to 5 routine. Never got a proper day off even through the pandemic.  Hats off to the millenials and GenZ that think differently and put more weight on LIVING rather than just WORKING.",0
I am almost at my 20th hour of watching TEDx talks and I have to say I AM getting pretty good at this.,2
"I am more excited for the LTT Lab than I have been for a lot of content for a while now. As everyone seems to be saying, it's exciting to see how enthusiastic this new crew is to get things running.",2
I am romanian but have many polish friends and I am also ex Romanian military. I don t think Poland wouldn t be backed up by my country in a possible conflict against the russians .Romania has a long history of being against russian politics and also let s remember the same way the ukrainians have sunk the admiral ship Moskva in recent days the romanians did the same during ww. Soooo..I don t think Poland would stand alone. Good on you Poland and good on you Polish people for readying your armed forces for any future challenges and don t forget Romania will be there for you.,1
"I am so glad I got to see a sushi chef refer to sushi as finger food. 
I am tired of the snobs looking at me weird every time I decide to just pick up a piece and eat it.",2
I am so ready for the future. Together in Faith. Expose the documents! 8:18 🦋🌈✨👣💕🇺🇸,2
"I attended The Masters on Thursday, and the woods on 15 was a great place to stand for a while. So many golfers ended up there and got to see them up close. What a fantastic experience.",2
I bet a lot of French people are rolling their eyes at this.,0
"I bet he's gonna post a video saying ""how to survive when the sun explodes""
💀",1
"I bought an old tractor to help clear the land I was building on. ""Stick with me."" 
I was towing a large log when I felt the back of my leg getting wet. No problem on the front of my trousers thank goodness. Turned out that a large sick had punctured one of the rear tires (tyres) 
Apparently it was fairly common practice to half fill the rear tyres (tires) with water to improve traction due to the added weight. Maybe sealant would be a better idea. Expensive though.
Love the show guys",2
"I can confirm her squirrel facts.  I raised an orphaned one, and it was the sweetest cuddliest pet until it almost grown.  Woke up one morning an she acted like a wild animal: biting, scratching, trying to eat my face off...  It was a sad day, but I've checked wanting a squirrel off my list!",0
I can see how much respect the Prime Minister has for the Fjb administration. He's right! This is madness!,1
I can see this being good for editing and streaming reading the chat and playing the game on one screen. This is genius!!,2
I can't be the only one who always preffered stickers until I actually tried stickerless lmao,1
I can't beleive how consistent agn has been for years now,0
I can't believe how bad this turned out,0
"I can’t even imagine you being an overthinker because of how chilled you are (vs me being super neurotic and overthinking everything) so it’s good to hear you talk about this 😊 also future wife, that is so cute 🥹🥹",2
I can’t get enough of this race. The way he says “RICH STRIKE!” in the end is legendary…,2
I can't stop laughing with all those cute animals on the field 😅,2
I can’t wait to put edible flowers all over my morning Cheerios,2
I cannot believe how Sherika closed that gap. What a race. Well done Terry to hold her off.,1
"I certainly remember being much better at being creative when I was younger, but now that I'm a freshman in High School, I've noticed that I'm much worse at the whole creativity thing. Now, the problem is, I'm being praised. Why? I am great at finding the one answer. I can take tests very well, but am typically not the best at projects. Math is my best subject, English is my worst, where you typically have to write creative essays. I want to be an engineer, so at my school, we have an elective called pre-engineering. It's one of the closest classes to an actual job that's available at my school. And I'm not the best at it. Sure I can do the math required, but coming up with ideas for better designs is hard. I feel that this shows that my education is doing the opposite of preparing me for the future. It's telling me that there's one answer, which is never the case in engineering. I hope that soon enough we can have an education overhaul, and realize that we need to change education.",0
"I did not expect to love this video as much as I did... it epitomizes the very best of YouTube in my opinion - a well-made video with a well-constructed narrative, hosted flawlessly and provides a genuinely good service to everyone, even if they are not in the market for these products. Love your work LTT Team!",2
I didn't realize up to 250K per family is consider low income?  People making way less than that will be paying for his forgiveness plan.  This administration is insane.,0
I disagree that most movies portray poor people as imbeciles.,1
"I don’t know why, but the cop cheering for Papi’s home run always makes me laugh.",2
I don't see many commenting on the foul that took Havertz down and led to Spurs' first goal. That should have been a card and a free kick. It was clearly a foul in the replay. No wonder Tuchel was so steamed for the rest of the match.,0
"I feel as though Spurs is not overwhelmingly great compared to other top teams in bpl, but what makes them so deadly is their continuous pressure and effort which shows around 2nd half.",0
"I feel bad for the daughter, not for the father",0
I feel for civilians that just want to live a peaceful normal life in Ukraine...,0
"I feel like a big part of Don's character is that even HE has his own issues with self-confidence, but he never let's people see that. When he does, that's when we start to see the layers peel back and Don's true self starts to show.

It's really all about how you project yourself to the world and those around you.",1
"I feel like crypto would fit my play style. Surveillance, a way to really throw off and make your opponents vulnerable, plus he got DRIP",1
I feel like I’m in a simulation at this point,0
I feel like most people watching this video have 0 idea how unbelievable it is that they were allowed to even be at Augusta before the masters let alone play all sports golf there,0
"I feel like the 765 doesn’t belong in this list at all, almost unfair",0
I feel so bad for the victim of that bombing. My heart goes out to the car.,0
"I felt like the Kims' family met their Karma, even though it was depressing and awful. First off, the two kids could have kept up the deception and at least saved and tried to better their circumstances.",0
"I first heard this in the car with my mother and my sister, on a small obscure radio station. We had no idea what it was and we laughed so hard we had to pull over. One of my favourite memories.",2
"I forget how much I appreciate the other sports (I’m a hockey person)  but wow! Baseball, the NFL, wow!  Even soccer (when they’re not crying on the field) 
Wow! What great athletes!",2
I give props to the ball boy for going up the floor instead of trying to retreat because if he would have retreated there would have been a collision,1
"I got 25 seconds in and already call bullsh*t. I paused the video to comment,  but started reading other comments. I was amazed because every comment shows disdain for our media, including CBS News. SMH. Caused me to forget my original and now meaningless thought.",0
"I got an older version of the Ideapad Gaming 3, with a 1650 but with a Ryzen 5600h, and a 512gb ssd. It's an amazing laptop, but I bough it at the time last year for $750, not a bargain but a well balanced laptop for work and gaming",2
"I got the controller alone for use on my pc and I'm shocked that it works so natively well, of course none game that I know of uses the trigger gimmick... but the sound/vibration feedback works like a charm! sure it does require some set up but it works!",2
"I gotta admit, that SteelSeries Headset is next level! Also the Switch grip being under $20 is a steal.",2
I had a great time with these questions!  Thanks WIRED 💚!!!,2
"I had a recent fall at work and because I trained myself how to fall off a bike safely, I only had minor bruising on my butt. I did a tuck and roll like when I fall off the bike. Great advise Alex and Ollie.",2
"I had my suspicions about this for a long time, thank you for finally calling this issue out.  It sounds like there's a hole in the market for a truly high quality dashcam that's not Chinese crap.  Hopefully some tech company sees this and swoops in.  I'm tired of all these countless trash brands on Amazon with unpronounceable names.",0
I had such high expectations for this film but the twists underwhelmed me. The cinematography and acting was excellent but I just didn’t care much for how everything wrapped up. I wish I felt differently.,0
"I hate to say it but I don’t think the Ukrainians are going to be able to counter attack remember Ukraine uses 5,000 artillery shells a day Russia on the other hand is using 500,000 shells a day Russia has the most tanks in world there isn’t a shortage of there wasn’t a shortage then how come Luhansk has fallen ? Let’s not get ahold of ourselves",0
I hated the scene when the guy came up the stairs and it was just his eyes then the kid passed out. Like I couldn’t sleep that night.,0
I have a cat who was declawed by a previous owner. He has so many behavioral issues that are typical of declawed cats. He was just at the vet yesterday for litter box issues and the vet brought up the fact that he was declawed. Declawing inflicts lifelong trauma on the animal.,0
"I have a high paying tech job that I’m about to leave. I feel incredibly blessed and privileged to have had it, even though I worked hard to get to where I am. I was promoted very fast after 5 years. I know it’s something many people would love to have and honestly I’m happy that someone else who has worked hard will get my spot. Ultimately I became burnt out and just need some time to reset my life. I have lived humbly, saved every thing I could, paid off debts as quickly as possible, and have enough to live for 8 months to a year. I’m hoping to come back into the industry as a healthier employee or have found something else fulfilling.

For anyone wishing they had one of these jobs or feel frustrated by people that appear to be complaining, I hope you achieve your dream and get one. You can do it, keep at it! Taking one of these jobs to be financially secure is a blessing. I am taking a break because my mental health and stress hospitalized me (don’t let that scare you, I just have my own personal stuff too 😄).",2
"I have ADHD so usually it's hard for me to focus on talks, speeches and so on. But when someone is really good at speaking and confident about what they're saying, I tend to pay more and even full attention. I paid full attention to this video and even remember what I learned after watching only once. This is my 2nd time here! Just to make sure I don't forget :)",2
I have been in love with Mr. Gaiman for decades and I couldn't click on this video fast enough.  Major thanks to WIRED for this video and major thanks to Mr. Gaiman for doing this for all us fans who can't get enough of him.,2
"I have been off social media for 38 days and have came up with more life realizations and business/ life plans that I ever thought possible. I can also read for hours upon hours on end getting so dived up in what im reading that I forget the time. My mind simply has no reason to get distracted because there is nothing to distract my mind. This stuff works, where attention goes, energy flows! goodluck my friends",2
"I have PTSD and clinical depression, so I always feel tired. I've been subjected to things I wouldn't wish on anyone, and even that was way easier than trying to get out of bed is for me now.

Please take care of yourselves, treatment for depression is very effective. Don't worry about potential side effects, because one very common side effect of depression is that you pass away.",0
i have so much respect for you feeding the homeless with the cake!,2
"I have the model from 2019. Mine has an i7-9850H and a mobile GTX 1650. This is a great machine aside from some plastic chipping due to the lid being opened and closed.
It annoyingly was $1,300 with discounts.",2
I have to say it after watching this video it feels like the journey you're on this year has been effective. It simply feels like you're enjoying life and its what I enjoy most about watching your videos. You manage to pass that joy on. Just the musings of a random stranger. 😀,2
"I have used Galaxy Tab S7 during my Ph.D. It's been a lifesaver for me. First of all, it is really good for reading journals, note taking and scribbling on the pdf's, secondly, it doesn't strain your eye that much when you use a computer or a laptop always at a fixed distance, thirdly you get the premium version of noteshelf free with Tab s7 and lastly if you are from a STEM background and use a lot of illustrations or flow process diagrams, you can draw those easily with the stylus on Tab s7. I choose tab s7 over Apple Ipad Air for its ease of use, user interface, and cost (you get stylus for free with Tab S7 and in most cases keyboard too with a huge student discount).",2
"I have watched the whole movie, it was kind of hard to figure out what the story was about. It was crazy how they showed someone else as the mental guy or the killer.",1
"I haven't laughed like this for years! Oh my gosh Arun, you've nailed this one! - Wendi 🤣",2
"I havent bought a game on release for the past 6 years now. The gaming industry has changed for a while now, and its only getting worse. I buy 3~4 games per year at most and usually heavily discounted. Quality multiplayer games are a rarity nowadays, CoD and Battlefield lost their way. Quality single player games are still a thing but are often filled with bugs on release so i wait it out and buy GoTY editions usually and often second hand (gotta love disc edition systems). I refuse to fuel bad descions made by money hungry devs or publishers.",0
"I heard this song in a store once and it became one of my favorites, i finally found it again! Love your music Beach Bunny <3",2
I heart goes out to Richard Engel. I am literally crying my eyes out right now and yes I’m a man. It is so sad for our own Richard to lose his son. I’m so sorry for your lost Richard. I hope you take some time off and be with your family. God bless you and your family. 🥲🥺😢😭💪🏼🙏🏼,0
I honestly can feel the pain without being the one in pain😬.,1
I honestly feel like COD MW on did it best on Xbox 360. Achievements for single player and challenges for multiplayer. That was 2007. Now I’m 34 with a wife and kids. It’s almost unimaginable trying to do 100% a game with multiplayer supporting a family and working.,2
"I honestly have to say, while its still insanely expensive, 3500 for that monitor isn't as bad as I was expecting. And its almost 'reasonable'. Like, its still more than I would ever spend on a single display, and I'm far more into having separate displays but, given what its capable of, the specs, the tech behind it etc. its not that bad. I can see a few people getting real use out of something like that,.",2
"I honestly think Marques should start a gaming channel, only so we can appreciate him ""enjoying"" his tech in the way most people will do. Being very analytical and knowledgeable about tech is a great benefit to those who come to this channel, but there is a slight otherworldliness to seeing some talk about tech in a matter of fact way and not seeing them actually use it in a real world environment and showing that they actually enjoy the thing they are criticising...which to be fair no one with sense would think he doesn't enjoy his tech but seeing it would be a great addition.",2
"i hope they add more sports, i feel like a lot of the current ones are pretty similar so it would be nice to see some new ones come in",2
I hope they keep adding sports. Always had a blast with boxing.,2
I just bought this today on best buy for 570 dollars! Love to see your making a video on it,2
I just love your simplicity and innocence in your vlog 🌼💓💞,2
I just wanted to say THANK YOU for making such amazing content. We notice all the hard work you do and appreciate it so much,2
I knew he was saving this for the midterms.,1
I knew he would do this just ahead of midterms,1
